latitude,longitude,mag
32.0991667,-115.7315,2.53
38.7211667,-119.6196667,2.75
37.5,-100.2,3.1
38.1769,-117.957,3.7
32.5476,-109.0529,2.9
38.5315,-116.098,2.9
36.6016667,-121.2026667,2.59
44.2413,-114.7337,2.5
36.2702,-97.5998,2.5
46.6931667,-122.7778333,3.0
31.2493333,-115.8843333,3.04
46.2041667,-122.1893333,3.5
35.5521667,-118.5138333,2.5
40.1335,-121.0703333,2.78
32.499,-115.283,3.07
34.115,-116.418,3.22
35.735,-117.661,2.9
36.5111,-99.0493,3.1
40.4293333,-124.9666667,2.62
37.9055,-118.5513333,2.65
34.4033333,-117.6675,3.3
32.946,-117.759,2.79
39.4915,-121.5021667,2.82
36.5838333,-121.1866667,2.59
36.73,-118.072,2.62
32.2605,-115.1313333,2.77
38.8178333,-122.8281667,2.55
36.319,-120.4345,2.64
41.8577,-119.6269,2.5
36.2801,-97.7135,2.8
32.9106667,-115.5683333,3.11
34.592,-116.276,3.21
38.877,-107.44,3.0
44.3126,-115.1023,2.7
33.2925,-115.7216667,3.08
44.036,-105.355,3.5
37.6405,-118.9215,2.6
38.8101667,-122.794,3.11
36.244,-120.39,2.62
33.051,-117.786,2.62
40.4523333,-121.7438333,2.51
40.7598333,-123.8773333,2.9
37.638,-118.8426667,3.13
35.753,-118.0393333,3.19
34.042,-118.09,2.93
36.4138333,-120.9941667,3.01
32.3176667,-115.326,2.8
36.8128333,-121.5315,3.54
32.758,-100.649,2.9
31.562,-104.143,2.7
37.6475,-118.8531667,2.75
38.8326667,-111.614,4.12
34.023,-116.342,2.65
36.515,-98.957,2.8
33.3901667,-116.4108333,2.98
33.0373333,-117.9523333,4.38
40.3648333,-124.4745,2.63
41.4918333,-121.549,2.7
33.165,-115.632,3.84
38.0088,-97.9763,2.8
34.928,-116.775,3.15
35.9631667,-117.3868333,2.93
31.6852,-104.492,2.9
38.829,-114.98,3.3
44.634,-111.096,2.7
32.5756667,-115.7073333,2.55
38.6881667,-122.5043333,2.7
36.2631667,-120.406,4.27
46.60816666666667,-121.76783333333331,2.91
43.721,-105.181,3.2
33.95,-118.445,2.87
41.1498,-114.9219,2.9
39.4575,-111.5145,2.57
32.412,-102.029,2.6
36.858,-121.3291667,3.0
36.0268333,-117.8848333,2.64
32.75,-118.402,2.91
33.023,-116.0171667,2.67
31.6708333,-115.9768333,2.91
37.4988333,-118.8806667,2.57
37.3055,-115.2184,2.5
46.693,-122.6851667,3.3
32.8606667,-115.494,2.73
36.6296667,-121.246,3.12
38.6066667,-121.8606667,2.55
40.7075,-119.5961,2.5
36.1073333,-120.1945,2.5
31.5185,-115.676,2.95
31.689,-115.925,2.56
35.8776,-97.2962,2.8
33.1143333,-115.8723333,3.45
36.8958333,-121.6241667,3.02
36.4258,-96.9357,2.9
32.5241667,-115.2248333,3.03
34.348,-118.431,2.87
32.3156667,-115.316,2.71
36.8055,-121.5186667,2.96
38.7923333,-122.7466667,2.98
34.2166667,-116.733,4.15
32.6573333,-115.6266667,3.15
37.6253333,-118.974,2.53
43.598,-105.228,3.0
33.981,-116.3,2.66
37.435,-118.6621667,2.89
31.8511667,-116.1185,3.25
44.3806,-115.2149,2.5
35.0801667,-119.0246667,2.71
34.015,-116.314,2.56
38.263,-118.618,3.6
31.9326667,-117.2716667,2.7
38.799,-122.8133333,2.86
37.494,-118.868,2.69
43.816,-105.333,3.2
44.006,-96.722,3.6
40.505,-110.463,2.8
35.619,-120.8948333,3.23
35.8933333,-117.728,2.94
38.7875,-122.7691667,2.69
36.0986667,-120.2248333,2.63
38.5123333,-122.5756667,2.52
34.969,-116.962,2.54
36.85,-121.5825,2.63
40.368,-124.5256667,2.53
33.9836667,-116.4401667,2.76
39.415,-121.4735,3.5
33.9861667,-116.3248333,3.14
32.44,-115.431,2.86
32.3915,-115.0976667,2.82
38.7726667,-122.7435,2.67
31.4795,-115.7016,2.7
35.0628333,-119.0251667,3.09
35.8178,-97.4241,3.0
46.1975,-122.1911667,2.9
36.0593333,-120.1096667,2.9
31.9161667,-116.097,2.83
34.045,-117.2396667,3.37
36.4391,-97.2024,2.6
36.204,-121.4561667,2.7
35.5765,-120.7966667,2.59
32.954,-117.802,2.5
38.1485,-117.9995,2.6
36.0613333,-117.8731667,2.58
33.0716667,-115.9563333,2.53
30.747,-105.737,4.2
35.6298333,-117.5661667,3.24
35.9566667,-117.3358333,2.93
34.3835,-119.8358333,2.66
35.3857,-111.7835,2.6
37.6288333,-118.8578333,2.68
42.861,-104.087,2.9
35.1275,-95.3725,2.6
32.956,-117.796,2.55
32.4971667,-115.2008333,2.78
31.9816667,-115.558,2.57
33.646,-119.051,2.7
41.1678333,-121.7491667,2.79
48.8568333,-122.1466667,2.5
32.37762451,-101.6605135,3.5
34.032,-116.654,4.2
39.617,-107.572,2.7
31.6605552,-104.3907401,2.8
40.6508333,-123.9645,2.81
31.8921,-94.3874,2.5
43.77,-105.169,3.0
37.9961667,-118.7001667,3.19
34.2636667,-116.3918333,2.72
38.1582,-118.0622,3.3
46.7678333,-122.823,3.1
34.029,-116.33,2.65
34.7011667,-117.2565,2.79
33.027,-117.78,2.52
37.7071667,-122.5465,2.88
37.3105,-122.1003333,2.64
32.966,-115.81,2.54
34.922,-118.998,3.05
37.483,-118.9,3.0
33.4521667,-116.8763333,3.34
35.286,-116.828,2.72
46.7076667,-122.785,2.7
44.517,-114.828,3.5
34.352,-116.138,2.66
36.5243333,-121.097,2.51
34.1161667,-116.9785,2.8
39.7474,-98.1238,2.6
35.264,-118.5738333,3.35
45.547,-111.672,2.9
38.1632,-117.8802,3.4
35.1548333,-118.4753333,3.99
48.3316667,-119.9035,2.5
38.1679,-117.8396,2.5
32.3098333,-115.3205,2.9
32.0373333,-114.5493333,4.0
47.9006667,-119.0556667,2.7
38.3463333,-111.0945,2.78
37.5001667,-118.7996667,2.85
32.1811667,-115.2493333,2.54
40.7593,-119.2499,3.6
35.9348333,-117.6855,2.67
36.5855,-121.182,2.51
32.6245,-115.7258333,2.55
34.103,-116.416,2.69
35.352,-118.494,2.53
36.2925,-97.5131,2.8
33.013,-92.671,3.2
31.831,-116.135,2.61
36.477,-120.1948333,3.26
34.168,-117.336,4.18
37.6235,-118.8935,3.43
35.483,-118.6171667,2.7
41.43,-121.891,4.3
35.8944,-96.7415,3.2
35.53466667,-96.7635,3.09
35.134,-118.647,3.02
35.4626667,-118.6498333,3.8
34.356,-116.891,3.55
34.1271667,-117.3938333,2.94
37.922,-118.773,2.82
38.806,-122.7768333,3.15
40.4426667,-124.4795,2.88
36.76,-121.2755,2.5
31.64716032,-104.2875612,2.5
31.5453333,-115.7275,2.71
37.5203333,-118.7868333,3.33
32.01,-114.9625,2.99
35.7674,-97.4762,3.1
37.4703333,-118.845,3.28
34.7093333,-118.7153333,3.24
36.8436667,-121.5693333,2.51
44.3,-116.15,3.7
32.4606667,-115.3188333,2.64
36.1202,-98.7299,2.7
37.532,-118.915,3.8
36.4593,-98.7711,3.1
32.2076667,-115.3486667,2.88
36.8263333,-121.5523333,2.76
36.8331,-97.8801,2.7
38.1655,-118.0699,3.5
35.601,-90.412,2.6
35.8821667,-117.7163333,3.48
36.6606,-97.7974,2.8
33.1825,-115.6426667,2.65
46.8698333,-121.9168333,2.9
33.019,-115.806,3.26
37.925,-118.5233333,2.56
36.1147,-97.8405,2.5
46.3786667,-122.256,2.5
35.961,-112.091,2.5
36.0675,-97.5651,2.8
34.2471667,-119.438,3.22
31.884,-115.79,2.99
44.4384,-115.1969,2.9
31.244,-115.652,4.2
38.0193,-97.9773,3.1
32.7183333,-116.4678333,2.59
40.356,-124.3585,2.85
39.9515,-122.8223333,2.56
38.8023333,-122.8036667,2.79
41.0409,-106.9026,3.3
32.0798333,-115.1146667,2.94
29.0257,-97.2069,3.0
33.059,-115.5931667,3.01
40.1288333,-121.1141667,3.35
41.9121,-119.6804,2.8
37.4703333,-118.8111667,2.95
35.72,-118.3065,2.6
46.1773333,-122.205,2.5
33.051,-115.6013333,2.58
44.1651,-115.164,3.1
34.365,-118.684,2.76
39.4001667,-121.4886667,3.37
34.2716667,-118.5131667,3.42
32.8056667,-118.4588333,2.63
35.6555,-121.0148333,2.94
46.1985,-122.1913333,3.0
42.5861667,-111.4243333,2.74
40.2493333,-121.1503333,2.61
42.849,-111.353,3.3
32.41424561,-101.7076744,3.3
37.0248,-104.9755,2.5
48.0283333,-119.6683333,2.6
36.5004,-99.0324,2.7
36.8106667,-121.5313333,2.56
37.254,-121.6396667,2.74
34.013,-117.105,3.01
37.6711667,-118.8451667,2.77
36.0266667,-120.588,4.23
38.8336667,-111.6078333,2.55
36.8224,-97.7007,2.7
44.129,-105.302,3.9
34.624,-116.651,2.56
33.145,-115.97,2.61
33.018,-117.731,2.55
36.4703333,-121.047,2.53
34.17,-116.411,2.71
34.357,-118.699,2.68
35.8473,-97.3756,2.5
33.514,-116.503,2.71
34.6046667,-118.6405,2.51
38.4133333,-119.3926667,2.65
34.929,-116.913,2.83
36.9976667,-121.6623333,2.91
43.037,-111.144,3.6
31.6719487,-104.2722782,2.6
36.4316,-96.9089,3.0
38.754,-122.7268333,2.55
36.1785,-120.2975,2.7
38.8121667,-122.8153333,2.98
37.8445,-118.2067,2.7
32.814,-100.852,3.2
35.6511667,-117.4576667,2.9
36.186,-118.166,2.82
38.249,-122.4803333,2.71
34.8053333,-119.0993333,3.15
44.3703,-115.2077,2.5
35.8456667,-120.3973333,2.75
32.335,-115.039,2.57
37.6145,-118.4441667,3.04
45.6816667,-122.7548333,2.69
32.7825,-115.4381667,2.87
41.2447,-114.855,3.1
46.8505,-121.9133333,3.0
47.60316666666667,-121.76083333333334,2.5
47.055,-120.9951667,2.7
47.9266667,-119.856,2.9
37.7376,-117.1428,3.1
36.1413333,-118.071,2.61
39.4633333,-121.494,2.82
36.5608333,-121.0696667,2.63
36.1431667,-120.2298333,2.86
35.8308333,-117.038,3.12
33.9861667,-116.8525,2.78
36.6553333,-121.2715,2.9
34.364,-118.627,4.2
32.1141667,-115.1681667,3.37
39.5188333,-121.4925,3.09
35.6808333,-117.4888333,2.62
36.5753333,-121.1503333,3.11
36.2,-97.4277,3.4
40.4313333,-124.462,2.52
46.7436667,-122.78,3.2
36.9046667,-121.472,3.6
40.39,-124.2883333,3.0
43.795,-105.226,3.3
43.752,-105.32,3.2
36.7035,-98.0299,2.8
37.3455,-113.7996667,3.48
35.8301667,-117.6613333,2.61
36.7304,-97.8505,2.5
36.29,-97.124,2.7
38.7427,-119.6236,2.7
39.605,-120.53,3.3
40.4288333,-124.36,2.64
35.5605,-120.8565,3.13
34.539,-116.27,2.75
31.5318333,-115.662,2.79
35.6293333,-118.336,2.9
34.0478333,-117.1061667,3.08
41.891,-119.6447,2.7
43.564,-105.261,3.1
31.71388242,-104.0201538,2.9
36.2767,-97.5038,2.9
40.386,-124.7048333,2.7
34.9105,-119.0125,2.66
37.2093,-97.889,3.4
27.7339,-105.6716,4.2
32.071,-117.424,2.91
36.6983333,-121.3328333,2.54
43.74,-105.23,3.5
34.962,-116.93,2.82
45.99,-112.57,2.8
37.8315,-121.8905,2.69
43.841,-105.293,3.2
45.8631,-111.3487,3.0
35.73,-117.631,3.39
37.9756666666667,-121.827666666667,2.54
28.64593506,-98.26275276,2.6
36.04,-114.709,2.5
35.767,-117.653,3.11
32.3006667,-117.704,3.67
34.976,-116.872,3.32
34.695,-116.341,2.52
35.1015,-97.78366667,3.26
35.685,-117.583,2.74
43.752,-105.211,3.2
37.4646667,-121.6868333,2.81
31.706,-116.219,2.55
31.3011667,-115.5836667,3.21
37.6396667,-118.953,2.88
36.474,-98.7523,2.8
40.6716667,-121.8896667,2.64
34.541,-118.989,4.04
32.2066667,-115.306,2.97
37.8091667,-122.187,4.0
36.7376,-98.0956,2.5
43.921,-105.549,3.2
44.7851667,-111.05,2.99
44.611,-110.995,2.53
32.9653333,-115.5866667,3.35
31.996,-116.296,2.93
31.882,-115.825,3.09
33.01,-115.78,3.13
34.3168333,-116.435,2.7
36.4516667,-120.9938333,2.53
39.47,-120.3378333,3.15
36.9823333,-117.8773333,2.62
34.0168333,-116.4346667,2.56
47.3995,-121.592,3.13
36.5478333,-120.823,2.68
36.9452,-97.6293,2.7
37.6373333,-118.9318333,2.69
33.9538333,-118.4608333,2.6
38.234,-117.8492,2.8
31.9735,-115.9953333,3.48
38.6734,-118.5579,3.3
34.9791667,-119.2161667,2.68
33.8118333,-117.7165,3.11
31.56530661,-104.137579,2.7
33.7611667,-118.9768333,3.22
36.2529,-97.2314,2.6
37.5608333,-118.8908333,2.54
40.0546667,-121.3398333,2.63
37.0703333,-121.8681667,2.64
37.39,-117.08,3.0
35.525,-97.296,2.7
32.891,-100.909,3.4
31.191,-116.665,3.4
40.3065,-124.5118333,3.6
37.014,-116.94,2.53
39.0221667,-122.5735,2.51
36.0003333,-117.451,3.04
31.497,-115.623,2.87
32.6603333,-115.7643333,2.54
33.055,-115.569,2.58
41.9265,-119.6163,2.7
34.922,-116.541,3.61
44.4186,-115.2208,3.4
38.2196,-117.763,3.8
38.8123333,-122.8196667,2.56
35.982,-117.891,2.6
46.6976667,-122.7595,2.8
31.35,-105.979,2.6
33.637,-117.878,3.8
43.149,-110.753,3.2
40.3215,-124.4738333,2.61
33.905,-116.297,3.05
31.71340546,-104.0249983,3.1
34.0765,-116.7856667,2.83
37.5768333,-118.836,2.83
34.844,-116.228,2.75
33.903,-118.472,2.77
31.4701667,-114.3495,3.54
34.086,-116.412,3.62
36.1477,-96.8657,2.5
31.56102374,-104.0914476,3.2
32.7231667,-115.8531667,2.61
37.7798333,-118.6323333,2.81
33.946,-116.316,3.15
25.593,-99.287,4.1
37.597,-118.8241667,2.91
33.1598333,-115.6478333,3.11
36.5866667,-121.1856667,2.62
37.138,-97.6465,2.89
36.4056,-96.8694,2.5
34.255,-117.165,2.7
37.5576667,-118.8853333,2.51
34.888,-120.363,3.26
32.41,-115.181,3.01
36.4461667,-121.0015,2.69
34.013,-117.186,2.77
47.6741667,-119.7613333,3.0
38.855,-119.667,2.6
34.8523333,-116.6963333,2.77
37.499,-118.867,3.0
34.323,-118.445,3.04
36.3439,-96.7945,3.3
46.7088333,-122.76,2.9
36.5903333,-121.1955,2.55
43.797,-105.114,3.2
35.03,-118.9083333,2.75
46.7448333,-122.7893333,3.0
34.413,-118.68,3.69
38.9638333,-111.3581667,2.64
33.0426667,-116.4588333,3.33
37.054,-117.885,4.31
39.7513333,-124.6313333,2.55
33.122,-116.067,3.53
38.8288333,-122.8795,2.51
36.209,-120.2875,2.5
44.601,-110.6408333,2.67
35.672,-97.108,3.0
37.5448333,-118.4608333,2.54
35.0126667,-119.3828333,2.85
48.63,-119.5668333,3.0
44.153,-113.946,4.0
38.7175,-112.5373333,3.57
31.9826667,-115.8135,2.97
33.2073333,-115.59,2.5
36.5358333,-121.0856667,2.69
43.632,-107.826,4.0
32.399,-115.305,3.18
46.7451667,-122.7365,2.6
33.989,-117.556,2.88
31.977,-114.883,3.2
31.6033,-104.2504,2.8
32.103,-114.7445,2.6
31.9775,-102.3308,2.5
38.7804,-97.5305,2.6
41.8702,-119.6115,3.0
35.1453333,-119.0828333,2.89
36.2155,-118.388,2.82
35.3088333,-120.8905,2.81
39.7965,-121.9475,2.54
33.758,-115.648,2.74
32.2328333,-115.2551667,3.27
43.901,-105.384,2.8
46.2096667,-122.1768333,4.0
44.4571,-115.2095,2.6
34.244,-117.1681667,3.48
36.1193333,-117.887,3.07
31.7016667,-115.9481667,2.7
38.1585,-112.69,2.5
37.8033333,-113.0308333,2.99
38.056,-118.827,2.62
33.005,-117.804,2.79
32.889,-116.2595,3.2
37.731,-121.9193333,2.89
34.502,-116.515,2.56
32.713,-116.0,2.5
34.0403333,-117.2438333,2.55
35.5416667,-120.8485,2.76
32.747,-100.651,2.7
40.4003,-119.4407,2.7
32.6185,-115.7626667,3.34
34.1956667,-117.3343333,3.36
34.3201667,-116.8146667,4.02
34.74,-116.5145,2.67
41.697,-108.471,2.5
35.1046,-97.8624,3.0
35.787,-117.675,2.7
37.484,-118.8381667,2.7
35.804,-97.029,3.0
32.002,-114.635,2.5
32.628,-115.828,2.88
32.974,-115.783,3.15
37.6346667,-118.9071667,2.97
32.10662842,-102.1021103,2.7
40.31,-107.807,3.5
44.3624,-115.1821,2.6
30.851,-115.592,2.93
36.9838333,-121.7418333,3.1
33.048,-109.338,2.6
35.0025,-119.036,4.02
36.199,-120.2646667,2.55
36.7127,-98.0294,2.5
48.5558333,-122.3898333,3.8
39.3093333,-123.0155,2.76
32.964,-117.781,2.89
38.4068333,-119.3721667,2.8
44.5331667,-110.3675,2.88
34.8151667,-121.055,2.79
45.5431667,-119.6033333,2.7
35.6427,-97.2392,2.6
37.9703,-118.6613,2.6
37.108,-104.602,3.4
34.359,-118.48,3.11
32.7206667,-115.452,2.81
35.372,-101.905,3.3
35.762,-117.566,2.75
32.987,-117.851,3.03
34.22,-116.428,2.57
39.9443333,-123.7256667,3.18
37.3778333,-121.7538333,2.91
36.6888333,-121.3185,3.11
36.1825,-120.2555,3.06
33.207,-115.674,2.92
31.383,-115.6,3.1
32.173,-102.708,3.0
40.6391667,-122.4103333,2.6
46.7401667,-122.7883333,3.0
33.0188333,-115.5425,2.5
32.943,-115.73,2.53
34.358,-116.147,2.53
35.9502,-97.3859,3.3
34.331,-116.423,2.61
43.746,-105.252,3.2
38.3899,-118.7461,3.6
37.302,-117.5722,2.8
37.6021667,-118.7975,3.14
44.2687,-115.1003,3.1
43.958,-105.403,2.6
31.8901667,-116.2078333,4.06
32.153,-115.812,2.54
32.0436667,-115.0395,2.81
32.1488333,-116.6468333,2.69
36.9071667,-121.636,2.69
32.2393333,-116.0201667,3.32
31.4944,-115.5961,2.7
35.6113333,-120.8971667,2.75
32.219,-115.788,2.52
39.0159,-118.2282,2.6
34.376,-116.875,2.91
44.333,-114.033,3.2
32.302,-115.245,3.73
36.7048333,-121.347,2.53
38.2333333,-112.3308333,2.77
31.65714154,-104.3102446,3.2
36.041,-117.803,2.51
32.2626667,-115.1335,3.94
36.83683333,-98.05183333,2.6
38.815,-119.664,3.1
34.142,-116.722,2.53
32.265,-115.0968333,2.63
34.3661667,-118.6606667,3.47
35.0615,-120.3706667,2.76
38.8111667,-122.8201667,3.08
43.723,-105.252,3.2
37.625,-118.8653333,3.6
31.771,-115.963,2.54
36.0678333,-119.6466667,2.88
42.3726667,-111.6483333,2.79
39.4475,-121.5641667,3.13
37.5465,-118.4646667,2.83
37.232,-114.972,3.3
36.6961,-97.7046,2.9
39.0248333,-123.0668333,2.63
37.167,-118.333,3.25
38.2139,-118.7899,2.7
36.9561667,-121.4473333,2.68
35.94033333,-97.89583333,2.6
32.186,-115.2013333,2.66
32.3036667,-115.288,2.62
41.1127,-114.9042,3.8
36.9856667,-112.883,3.07
32.558,-107.904,3.1
36.0232,-97.3092,2.6
33.0018333,-115.5346667,3.47
41.8946,-119.6295,2.8
39.738,-120.654,2.75
37.67,-118.886,2.78
31.9413333,-114.941,2.92
40.2876667,-124.5006667,2.6
34.027,-116.648,2.68
37.4948333,-113.4886667,3.79
40.3401667,-124.5046667,2.61
40.4425,-124.4441667,2.76
36.8301667,-121.5536667,2.73
32.3618333,-115.3383333,2.55
44.4443,-114.1491,2.7
36.5491667,-120.8075,2.69
32.1751667,-115.2351667,3.02
31.60411828,-103.9975579,2.9
32.9621667,-115.5283333,2.65
40.4905,-124.2795,2.66
44.292,-115.0593,2.5
37.8143,-118.2456,3.0
32.658,-117.125,2.52
34.3193333,-119.8511667,3.14
38.7833333,-122.7735,2.64
46.794,-113.369,2.7
34.2965,-118.2251667,2.8
36.888,-104.906,3.0
32.3695,-117.753,2.52
32.06817627,-102.2414491,3.2
44.2862,-115.0402,2.9
35.2615,-118.424,4.21
38.8288333,-122.8678333,2.72
34.8971667,-119.0141667,4.26
33.2645,-116.1095,3.39
40.507,-112.162,2.5
38.6486667,-119.5561667,3.04
39.4973333,-122.9398333,2.88
34.8021667,-116.2716667,2.52
34.426,-118.436,4.05
33.151,-115.6323333,2.5
46.3511667,-122.2351667,2.5
40.091,-121.5868333,2.58
38.7491667,-122.7056667,2.63
36.1431667,-118.0428333,3.06
36.544,-121.1376667,2.51
36.0486667,-120.0861667,2.91
35.5263333,-120.813,2.84
32.27,-115.3536667,3.15
38.0431667,-118.7591667,2.98
32.4638333,-115.3065,2.98
36.4675,-98.4921,2.6
46.2005,-122.1863333,3.2
40.9176667,-124.8325,3.58
40.3196667,-124.4911667,3.0
32.9418333,-116.9285,3.48
37.666,-118.045,2.52
32.944,-117.823,2.66
38.274,-108.9276667,3.81
37.648,-118.056,4.0
48.014,-117.453,2.6
37.526,-118.789,2.8
46.787,-121.9215,3.0
36.01,-117.8,3.48
39.611,-120.1111667,3.1
34.2118333,-119.667,3.36
37.6455,-118.9485,2.71
32.191,-115.3473333,2.58
37.5793333,-118.4758333,2.84
36.7641667,-121.4731667,2.7
32.073,-115.421,2.58
46.9219,-112.5487,3.1
36.974,-117.444,3.12
31.658,-104.368,2.6
39.7386667,-123.5781667,2.6
46.7688333,-122.828,3.1
46.1955,-122.191,2.8
46.8686,-112.5582,2.7
32.009,-115.511,2.7
40.6235,-124.3085,2.73
28.948,-98.025,2.8
33.2093333,-116.4795,3.41
36.4434,-98.7855,3.4
32.437,-115.107,3.48
31.683,-104.352,2.6
47.471,-115.841,3.2
33.069,-109.346,2.7
36.9346667,-121.4341667,3.34
37.5826667,-118.8491667,3.07
36.1153333,-120.1353333,3.09
39.0,-118.0,4.5
34.3833333,-118.4336667,4.43
33.941,-116.3123333,2.81
31.56818731,-104.1093671,2.6
36.1661667,-120.2835,3.46
35.374,-98.0922,2.8
46.1951667,-122.1996667,2.7
37.0543333,-121.9143333,2.91
35.8128333,-117.6363333,2.57
46.1998333,-122.1863333,3.1
32.4333333,-115.1421667,2.68
44.2589,-115.0883,3.0
33.4308333,-115.672,3.14
40.3023333,-124.4863333,2.53
33.0501667,-115.8763333,3.78
43.016,-105.955,3.0
31.60917136,-103.9630189,2.6
38.818,-122.7931667,2.79
36.7216,-116.0057,2.5
34.8043333,-116.2625,2.53
39.2786667,-122.7355,3.04
36.5808333,-121.1753333,2.53
37.317,-121.6306667,2.58
46.2048333,-122.1863333,3.7
38.4855,-119.5158333,2.68
38.808,-122.781,3.6
34.014,-116.857,2.65
36.2473333,-120.8223333,2.94
31.87,-115.783,2.74
36.3794,-96.9498,2.5
39.428,-121.5736667,2.97
47.853,-114.349,2.5
35.4791667,-118.6206667,2.69
44.3537,-115.1918,2.9
37.6355,-118.9273333,3.1
34.838,-106.006,3.7
33.4751667,-116.5033333,3.1
34.0321667,-117.7608333,3.21
33.7718333,-116.809,3.08
33.8025,-118.0315,3.49
39.967,-119.479,3.9
33.48,-116.515,2.53
46.2048333,-122.1811667,3.6
35.9,-89.9,4.2
36.4048333,-121.865,3.5
43.766,-105.29,3.1
33.131,-116.478,2.55
36.4476,-97.0735,3.2
37.6336667,-118.8163333,2.93
36.043,-117.376,2.74
44.289,-114.047,3.3
44.051,-105.191,3.2
40.5871667,-124.2598333,2.71
32.6393333,-115.609,2.51
36.86266667,-97.43733333,3.33
38.1526,-117.9585,2.6
36.419,-96.9144,3.0
31.956,-115.881,2.54
32.2111667,-115.253,2.89
40.2676667,-121.1726667,2.55
36.95733333,-98.09016667,2.52
40.4251667,-124.4746667,2.54
37.5133333,-118.7781667,2.52
42.1261667,-124.349,3.34
36.4965,-121.076,2.52
34.688,-116.37,2.92
32.3343333,-115.3856667,2.54
32.997,-115.919,2.64
31.75,-116.0,4.5
38.5916,-117.6543,2.6
32.6756667,-118.2525,2.8
39.4063333,-123.2746667,2.56
44.2169,-115.1305,2.7
44.6756667,-109.9768333,2.89
34.201,-116.868,3.77
37.4755,-118.812,2.5
34.137,-116.728,2.5
36.847,-104.83,2.7
36.169,-117.8771667,2.88
36.1901667,-120.3111667,3.07
45.6011667,-122.433,2.5
33.9698333,-116.4058333,4.48
36.5215,-121.0961667,2.54
32.0663333,-115.0658333,3.4
37.4505,-118.577,2.55
34.23,-116.759,2.55
33.054,-109.443,2.6
32.3785,-115.5471667,2.68
38.8048333,-122.824,2.56
41.9055,-119.625,4.2
44.3229,-115.0362,2.6
31.6566,-104.3401,3.0
36.3801667,-120.9483333,3.46
36.9293,-98.021,2.5
35.8708333,-117.6655,3.67
34.256,-116.438,3.54
38.458,-118.347,3.0
33.24,-115.9896667,3.81
47.7561667,-122.7888333,2.6
36.022,-117.871,2.9
35.542,-120.8533333,2.79
33.031,-117.842,2.53
38.7935,-122.7841667,2.62
36.0876667,-118.5423333,2.84
35.74,-117.76,2.65
32.1176667,-115.0593333,2.98
36.7559,-97.5787,2.6
44.2136,-115.1476,2.9
36.289,-97.5072,2.7
34.333,-119.444,2.74
34.9498333,-118.9515,3.11
36.8479,-97.7016,4.2
37.6,-118.817,3.5
36.2111667,-120.3015,2.72
38.0367,-118.6087,2.5
35.9861,-96.7964,3.0
34.0798333,-116.5178333,2.88
47.5901667,-122.8048333,2.8
36.7643333,-121.3565,2.62
37.1464,-117.3887,2.7
32.6601667,-115.8381667,2.93
34.254,-119.623,2.8
35.9688333,-118.3296667,2.58
36.086,-117.654,2.54
32.226,-115.531,2.89
38.8101667,-122.809,3.09
43.755,-105.3,3.1
36.4686667,-121.0443333,2.75
33.8905,-120.4351667,3.12
36.9158333,-121.4668333,2.56
35.9869,-96.799,3.7
36.6978333,-121.3311667,3.17
36.6055,-117.1096667,2.87
34.319,-116.644,2.65
44.5551667,-110.9423333,2.55
36.3,-120.283,3.0
35.7208333,-117.8558333,3.3
38.95,-119.64,3.2
32.141,-101.071,2.5
24.903,-109.089,3.2
36.8441667,-121.5771667,2.59
34.394,-116.459,2.68
32.6058333,-115.765,2.5
41.1788333,-124.8498333,4.2
40.3715,-124.2568333,2.71
37.5928333,-118.4355,3.23
35.1572,-111.8919,2.5
35.442,-118.311,3.65
38.1764,-117.8467,2.7
39.976,-120.1126667,3.21
32.9951667,-117.7843333,2.55
37.4726667,-118.3411667,3.3
44.3018,-115.0135,2.8
46.7453333,-122.7861667,2.5
39.3531667,-123.2293333,2.61
32.997,-117.822,2.61
32.673,-115.93,2.93
35.8891,-97.2831,3.2
34.0508333,-117.257,2.75
32.3953333,-115.2371667,2.65
35.4383,-96.5129,2.6
35.377,-101.766,2.8
36.3334,-97.5129,2.7
34.1636667,-117.5438333,2.84
36.5685,-121.1621667,2.52
34.348,-116.445,2.51
33.233,-116.046,2.84
46.2001667,-122.1925,2.7
35.2503333,-92.3836667,2.5
38.5681,-118.4409,2.7
32.056,-115.458,2.61
34.7643333,-120.009,2.68
33.1383333,-115.633,2.58
32.994,-115.806,2.77
34.6958333,-116.2451667,2.83
40.5348333,-124.3831667,2.58
33.961,-116.31,2.76
34.647,-119.529,2.84
34.2175,-118.675,2.55
39.9683333,-120.8826667,2.6
40.3901667,-124.2596667,2.98
38.7975,-122.808,3.39
37.3225,-118.3275,2.67
36.1398333,-120.2271667,2.54
48.1763333,-122.7573333,3.01
33.8428333,-118.2741667,2.93
32.698,-118.061,2.96
33.0045,-115.8071667,2.58
36.2348333,-120.7971667,2.86
31.858,-115.864,3.74
37.6255,-118.8753333,2.83
35.6595,-117.8541667,4.55
38.1909,-116.8501,2.5
39.445,-121.4948333,3.5
39.4508333,-121.5101667,2.73
46.1966667,-122.1833333,4.1
40.469,-124.7845,2.53
40.3715,-111.9288333,3.29
39.5245,-119.9334,3.0
46.1996667,-122.1876667,2.6
34.979,-116.9806667,2.61
34.02,-116.775,2.54
44.3023,-115.2139,2.6
36.017,-120.2938333,2.98
46.2086667,-122.1878333,4.1
32.812,-115.453,2.59
